sujet	session	treatment	trial	accuracy	conf	rt_trial	rt_conf	xc	xc_real	xc_diff	xc_o	s_o	stimuli	treat_block_e	treat_block_h	treat_mixed	keyword	elicit	gain	age	payment	hard	mixed
39	3	3	32	0	1	1.116204743	0.374312326	2	2	51	51	1	0	169	32	99	2	0	2	22	13.2	1	1
39	3	3	33	0	1	1.844525598	0.270708952	2	2	51	51	1	1	168	33	34	1	0	2	22	13.2	1	1
39	3	3	34	1	0.7	1.284248762	0.70009997	2	2	54	51	1	1	167	34	198	2	1	1	22	13.2	0	1
39	3	3	35	0	0.5	1.34588499	0.099674817	2	2	51	51	0	0	166	35	74	2	1	3	22	13.2	1	1
39	3	3	36	1	0.5	1.164467073	1.475321679	2	2	54	51	1	0	165	36	196	1	1	1	22	13.2	0	1
39	3	3	37	1	0.6	1.042568601	0.97050263	2	2	51	51	1	1	164	37	44	2	1	1	22	13.2	1	1
39	3	3	38	1	0.8	0.772848443	1.204101171	2	2	51	51	0	1	163	38	52	2	1	1	22	13.2	1	1
39	3	3	39	1	0.7	1.316311608	1.518777628	2	2	51	51	0	0	162	39	3	1	1	1	22	13.2	1	1
39	3	3	40	0	0.7	1.322201396	0.346605883	2	2	51	51	1	1	161	40	7	1	1	3	22	13.2	1	1
39	3	3	41	1	0.6	1.344085083	0.4820229	2	2	51	51	0	0	160	41	5	1	1	3	22	13.2	1	1
39	3	3	42	1	0.6	1.316284026	0.755406055	2	2	54	51	0	1	159	42	103	2	1	3	22	13.2	0	1
39	3	3	43	1	0.9	0.900359276	0.523219345	2	2	54	51	1	1	158	43	109	2	1	1	22	13.2	0	1
39	3	3	44	1	0.5	2.146376276	0.360095563	2	2	54	51	1	0	157	44	170	1	1	3	22	13.2	0	1
39	3	3	45	1	0.5	1.236578811	0.322658654	2	2	54	51	1	0	156	45	183	1	0	4	22	13.2	0	1
39	3	3	46	0	0.8	1.132572606	0.339482267	2	2	51	51	0	0	155	46	46	2	0	2	22	13.2	1	1
39	3	3	47	0	0.9	1.107481352	0.379325894	2	2	51	51	0	0	154	47	96	2	0	2	22	13.2	1	1
39	3	3	48	0	0.7	1.333002121	0.611308945	2	2	54	51	1	1	153	48	185	1	0	2	22	13.2	0	1
39	3	3	49	1	0.8	1.225424006	1.050978868	2	2	54	51	1	0	152	49	186	1	1	1	22	13.2	0	1
39	3	3	50	0	0.8	1.168234946	0.29104867	2	2	51	51	1	1	151	50	84	1	1	3	22	13.2	1	1
39	3	3	51	1	0.5	1.899599158	0.293126646	2	2	51	51	0	0	150	51	64	1	1	3	22	13.2	1	1
39	3	3	52	0	0.5	1.767727111	0.335182632	2	2	51	51	1	1	149	52	83	1	1	3	22	13.2	1	1
39	3	3	53	1	0.7	1.14049194	0.423060554	2	2	54	51	1	0	148	53	140	1	1	3	22	13.2	0	1
39	3	3	54	1	0.5	1.140047416	0.32612248	2	2	54	51	0	1	147	54	119	2	1	1	22	13.2	0	1
39	3	3	55	0	0.9	1.188220584	0.132119647	2	2	51	51	0	1	146	55	32	1	0	2	22	13.2	1	1
39	3	3	56	1	0.5	1.420659064	0.307059567	2	2	51	51	1	1	145	56	56	2	1	3	22	13.2	1	1
39	3	3	57	1	0.8	1.443364768	0.092067228	2	2	51	51	1	0	144	57	30	1	1	1	22	13.2	1	1
39	3	3	58	1	0.7	1.228089228	0.156934436	2	2	54	51	0	0	143	58	113	1	1	3	22	13.2	0	1
39	3	3	59	1	0.5	1.363037667	0.000124441	2	2	54	51	1	1	142	59	153	2	1	1	22	13.2	0	1
39	3	3	60	0	0.6	1.103223732	0.388639419	2	2	51	51	0	1	141	60	73	1	0	4	22	13.2	1	1
39	3	3	61	1	0.5	2.128723269	0.355722803	2	2	54	51	0	1	140	61	104	2	1	3	22	13.2	0	1
39	3	3	62	1	0.5	1.596713181	2.315800598	2	2	51	51	0	0	139	62	23	1	1	1	22	13.2	1	1
39	3	3	63	1	0.6	1.212894576	0.331464791	2	2	54	51	1	0	138	63	132	1	1	3	22	13.2	0	1
39	3	3	64	1	0.9	1.13268935	0.411752764	2	2	51	51	0	1	137	64	31	2	1	1	22	13.2	1	1
39	3	3	65	0	0.8	1.124556414	0.346070273	2	2	51	51	1	0	136	65	72	2	0	2	22	13.2	1	1
39	3	3	66	0	0.8	1.604110696	0.124701606	2	2	51	51	1	1	135	66	45	1	0	2	22	13.2	1	1
39	3	3	67	1	0.7	1.153815164	0.278986856	2	2	54	51	0	0	134	67	116	1	1	1	22	13.2	0	1
39	3	3	68	1	0.7	1.364165014	1.60431426	2	2	54	51	1	0	133	68	121	1	1	1	22	13.2	0	1
39	3	3	69	0	0.9	1.272512163	0.531688401	2	2	51	51	0	1	132	69	68	1	0	2	22	13.2	1	1
39	3	3	70	1	0.9	1.156680839	0.331324955	2	2	54	51	1	0	131	70	180	1	1	1	22	13.2	0	1
39	3	3	71	1	0.9	1.115440777	0.278557085	2	2	54	51	1	0	130	71	134	1	1	1	22	13.2	0	1
39	3	3	72	1	0.5	1.960579825	0.160299159	2	2	54	51	0	0	129	72	130	1	1	1	22	13.2	0	1
39	3	3	73	1	0.6	1.264116232	0.894252261	2	2	54	51	1	0	128	73	166	1	1	1	22	13.2	0	1
39	3	3	74	1	0.9	1.111422417	0.259932603	2	2	54	51	0	0	127	74	175	1	1	1	22	13.2	0	1
39	3	3	75	1	0.9	1.155745927	0.268910008	2	2	51	51	0	1	126	75	20	2	1	1	22	13.2	1	1
39	3	3	76	0	0.6	1.580769637	0.28379901	2	2	54	51	0	0	125	76	120	2	0	2	22	13.2	0	1
39	3	3	77	0	0.5	1.420457328	0.271988323	2	2	51	51	0	1	124	77	36	1	0	2	22	13.2	1	1
39	3	3	78	0	0.5	1.586827484	0.394469231	2	2	54	51	1	1	123	78	169	1	0	2	22	13.2	0	1
39	3	3	79	1	0.5	2.017513588	0.211196884	2	2	54	51	1	0	122	79	163	1	0	4	22	13.2	0	1
39	3	3	80	1	0.8	1.188163174	0.387660246	2	2	54	51	0	0	121	80	139	1	1	1	22	13.2	0	1
39	3	3	81	0	0.7	1.370878423	1.527289662	2	2	51	51	0	0	120	81	22	2	0	2	22	13.2	1	1
39	3	3	82	0	0.5	1.129882689	4.076137474	2	2	51	51	0	0	119	82	87	2	0	2	22	13.2	1	1
39	3	3	83	1	0.9	1.364125565	0.42083697	2	2	51	51	1	0	118	83	86	1	1	1	22	13.2	1	1
39	3	3	84	1	0.8	1.372002243	0.023747418	2	2	54	51	1	1	117	84	157	2	1	1	22	13.2	0	1
39	3	3	85	1	0.5	1.20383699	0.163970174	2	2	51	51	0	1	116	85	43	2	1	1	22	13.2	1	1
39	3	3	86	1	0.6	1.124434538	0.070836857	2	2	54	51	0	1	115	86	108	2	1	1	22	13.2	0	1
39	3	3	87	1	0.8	1.196651474	0.467265396	2	2	54	51	0	0	114	87	133	1	1	1	22	13.2	0	1
39	3	3	88	1	0.5	1.820795821	0.348849352	2	2	51	51	1	0	113	88	100	1	1	3	22	13.2	1	1
39	3	3	89	0	0.6	1.172080435	0.354641319	2	2	51	51	0	1	112	89	92	1	0	2	22	13.2	1	1
39	3	3	90	1	0.8	1.052518442	0.339048006	2	2	51	51	1	0	111	90	15	1	1	1	22	13.2	1	1
39	3	3	91	1	0.5	1.956445684	0.388022665	2	2	51	51	0	1	110	91	53	2	1	3	22	13.2	1	1
39	3	3	92	1	0.5	1.177789014	0.363646627	2	2	51	51	1	0	109	92	28	1	1	1	22	13.2	1	1
39	3	3	93	1	0.5	1.171301395	0.423552866	2	2	54	51	0	1	108	93	182	2	1	1	22	13.2	0	1
39	3	3	94	1	0.8	1.124331586	0.686460832	2	2	51	51	1	1	107	94	26	2	1	1	22	13.2	1	1
39	3	3	95	0	0.7	1.716205577	0.295322006	2	2	54	51	0	0	106	95	143	2	1	3	22	13.2	0	1
39	3	3	96	1	0.7	1.155254577	0.189669201	2	2	54	51	0	1	105	96	115	2	1	1	22	13.2	0	1
39	3	3	97	1	0.6	1.180442369	0.363789029	2	2	51	51	1	1	104	97	50	2	1	3	22	13.2	1	1
39	3	3	98	1	0.5	1.652333577	0.274495749	2	2	54	51	1	0	103	98	146	1	1	3	22	13.2	0	1
39	3	3	99	0	0.7	1.082265336	0.112296616	2	2	51	51	0	1	102	99	71	1	0	2	22	13.2	1	1
39	3	3	100	1	0.7	1.124573091	0.260281872	2	2	51	51	0	0	101	100	35	1	1	3	22	13.2	1	1
39	3	3	101	1	0.6	1.596332481	0.534360358	2	2	54	54	0	0	100	101	193	1	1	3	22	13.2	0	1
39	3	3	102	1	0.9	0.996366606	0.307185291	2	2	54	54	1	1	99	102	136	2	1	1	22	13.2	0	1
39	3	3	103	1	0.8	1.116074529	0.793626816	2	2	51	54	1	0	98	103	76	1	1	1	22	13.2	1	1
39	3	3	104	1	0.8	1.593040884	0.330420191	2	2	54	54	1	0	97	104	188	1	1	1	22	13.2	0	1
39	3	3	105	1	0.8	1.35516131	0.611325302	2	2	54	54	0	1	96	105	125	2	1	1	22	13.2	0	1
39	3	3	106	1	0.6	1.267993152	0.238708647	2	2	54	54	1	1	95	106	135	2	1	1	22	13.2	0	1
39	3	3	107	0	0.6	1.217150271	0.358572121	2	2	54	54	0	0	94	107	110	2	0	2	22	13.2	0	1
39	3	3	108	1	0.9	1.140450246	1.356006003	2	2	54	54	1	1	93	108	112	2	1	1	22	13.2	0	1
39	3	3	109	0	0.8	1.156418166	0.461958043	2	2	54	54	1	0	92	109	151	2	1	3	22	13.2	0	1
39	3	3	110	1	0.5	1.828622786	0.243870069	2	2	54	54	0	1	91	110	137	2	1	1	22	13.2	0	1
39	3	3	111	1	0.6	1.097697967	0.098359525	2	2	54	54	1	1	90	111	159	2	1	1	22	13.2	0	1
39	3	3	112	0	0.6	1.396476743	0.204265382	2	2	51	54	1	0	89	112	27	2	0	2	22	13.2	1	1
39	3	3	113	1	0.6	1.450567923	0.267936287	2	2	54	54	0	0	88	113	171	1	1	3	22	13.2	0	1
39	3	3	114	1	0.6	1.296438224	0.557378448	2	2	51	54	1	0	87	114	11	1	1	3	22	13.2	1	1
39	3	3	115	0	0.7	1.427720459	0.284585426	2	2	54	54	1	1	86	115	152	1	0	2	22	13.2	0	1
39	3	3	116	1	0.7	1.26340711	0.32608271	2	2	51	54	0	1	85	116	19	2	1	1	22	13.2	1	1
39	3	3	117	1	0.5	1.491671037	0.339495417	2	2	54	54	0	0	84	117	156	1	1	1	22	13.2	0	1
39	3	3	118	0	0.5	1.416554108	0.403490254	2	2	51	54	1	1	83	118	21	1	0	4	22	13.2	1	1
39	3	3	119	1	0.5	1.621984362	1.366680362	2	2	54	54	1	0	82	119	131	1	1	1	22	13.2	0	1
39	3	3	120	1	0.6	1.29472812	0.239175943	2	2	51	54	0	1	81	120	48	2	1	1	22	13.2	1	1
39	3	3	121	0	0.7	1.220477149	0.236628106	2	2	54	54	0	0	80	121	149	2	0	2	22	13.2	0	1
39	3	3	122	1	0.5	1.804479273	0.403757097	2	2	51	54	0	1	79	122	12	2	1	3	22	13.2	1	1
39	3	3	123	1	0.5	1.351677278	0.204953657	2	2	51	54	1	0	78	123	47	1	1	1	22	13.2	1	1
39	3	3	124	1	0.6	1.452738909	0.712722411	2	2	51	54	1	0	77	124	95	1	1	1	22	13.2	1	1
39	3	3	125	0	0.6	1.18001356	0.027757438	2	2	51	54	1	0	76	125	61	2	0	2	22	13.2	1	1
39	3	3	126	0	0.8	1.137780534	0.005837831	2	2	54	54	1	0	75	126	192	2	1	3	22	13.2	0	1
39	3	3	127	1	0.9	1.140648775	9.37E-05	2	2	54	54	1	0	74	127	178	1	1	1	22	13.2	0	1
39	3	3	128	1	0.6	1.692545717	1.459601358	2	2	54	54	1	1	73	128	165	2	1	1	22	13.2	0	1
39	3	3	129	1	0.8	1.158583378	0.035279715	2	2	54	54	1	0	72	129	142	1	1	3	22	13.2	0	1
39	3	3	130	1	0.9	1.044672234	1.427288988	2	2	54	54	0	1	71	130	111	2	1	1	22	13.2	0	1
39	3	3	131	0	0.8	1.311372448	0.155499514	2	2	54	54	0	1	70	131	128	1	0	2	22	13.2	0	1
39	3	3	132	0	0.6	1.328961311	0.443212006	2	2	54	54	0	1	69	132	123	1	0	2	22	13.2	0	1
39	3	3	133	1	0.6	1.250858756	0.097674137	2	2	54	54	0	0	68	133	107	1	1	1	22	13.2	0	1
39	3	3	134	1	0.7	1.0844623	0.294901215	2	2	54	54	0	1	67	134	147	2	1	1	22	13.2	0	1
39	3	3	135	1	0.6	1.112131539	0.380035017	2	2	51	54	1	0	66	135	55	1	1	1	22	13.2	1	1
39	3	3	136	0	0.8	1.004442775	0.219955875	2	2	51	54	1	0	65	136	58	2	0	2	22	13.2	1	1
39	3	3	137	1	0.8	1.138082657	0.227559936	2	2	54	54	1	1	64	137	200	2	1	1	22	13.2	0	1
39	3	3	138	1	0.6	1.292251805	0.259185635	2	2	54	54	1	0	63	138	144	1	1	3	22	13.2	0	1
39	3	3	139	1	0.7	0.996548778	0.131834843	2	2	51	54	0	1	62	139	78	2	1	1	22	13.2	1	1
39	3	3	140	0	0.8	1.22246917	0.971814394	2	2	54	54	0	1	61	140	145	1	0	2	22	13.2	0	1
39	3	3	141	0	0.9	2.443817952	0.307191064	2	2	54	54	1	0	60	141	105	2	0	2	22	13.2	0	1
39	3	3	142	1	0.5	1.644157663	0.612047574	2	2	51	54	0	1	59	142	65	2	1	3	22	13.2	1	1
39	3	3	143	1	0.6	1.369697515	0.323509216	2	2	54	54	0	1	58	143	189	2	1	3	22	13.2	0	1
39	3	3	144	0	0.6	1.251451135	0.16401732	2	2	54	54	0	1	57	144	118	1	0	2	22	13.2	0	1
39	3	3	145	1	0.7	1.108362383	0.1078193	2	2	54	54	1	1	56	145	176	2	1	1	22	13.2	0	1
39	3	3	146	0	0.5	1.844325787	0.244004453	2	2	51	54	0	1	55	146	49	1	0	4	22	13.2	1	1
39	3	3	147	0	0.5	1.277211421	0.72390576	2	2	54	54	1	1	54	147	126	1	0	2	22	13.2	0	1
39	3	3	148	0	0.6	1.140456019	0.015013122	2	2	51	54	1	0	53	148	93	2	1	3	22	13.2	1	1
39	3	3	149	1	0.9	1.140432286	0.219585117	2	2	51	54	0	0	52	149	81	1	1	1	22	13.2	1	1
39	3	3	150	1	0.8	1.212386548	0.356394721	2	2	54	54	1	0	51	150	179	1	1	1	22	13.2	0	1
39	3	3	151	1	0.9	1.092310754	0.355102842	2	2	51	54	0	1	50	151	88	2	1	1	22	13.2	1	1
39	3	3	152	1	0.8	2.489811475	0.109714141	2	2	51	54	1	1	49	152	70	2	1	1	22	13.2	1	1
39	3	3	153	0	0.8	1.753442996	1.147481397	2	2	54	54	1	0	48	153	187	2	0	2	22	13.2	0	1
39	3	3	154	1	0.5	2.008049324	0.319825372	2	2	51	54	0	1	47	154	8	2	1	1	22	13.2	1	1
39	3	3	155	1	0.8	1.308639874	0.697667273	2	2	54	54	1	1	46	155	124	2	1	1	22	13.2	0	1
39	3	3	156	1	0.8	1.464166971	0.259780259	2	2	54	54	0	0	45	156	162	1	1	1	22	13.2	0	1
39	3	3	157	0	0.7	1.860294028	0.659266907	2	2	51	54	1	1	44	157	29	1	1	3	22	13.2	1	1
39	3	3	158	1	0.7	1.476790053	0.25672696	2	2	54	54	0	0	43	158	177	1	1	1	22	13.2	0	1
39	3	3	159	1	0.7	1.527448516	0.06554939	2	2	54	54	1	0	42	159	154	1	1	1	22	13.2	0	1
39	3	3	160	0	0.5	1.090221233	2.510342569	2	2	54	54	0	0	41	160	168	2	1	3	22	13.2	0	1
39	3	3	161	0	0.8	1.078320102	0.226766784	2	2	54	54	0	1	40	161	114	1	1	3	22	13.2	0	1
39	3	3	162	0	0.9	1.280942732	0.000139195	2	2	51	54	0	1	39	162	59	1	0	2	22	13.2	1	1
39	3	3	163	1	0.8	1.522306979	0.000222262	2	2	54	54	0	0	38	163	101	1	1	1	22	13.2	0	1
39	3	3	164	1	0.9	1.244316294	0.123970995	2	2	51	54	1	0	37	164	38	1	1	3	22	13.2	1	1
39	3	3	165	1	0.8	1.315640011	0.012180803	2	2	54	54	1	0	36	165	195	1	1	1	22	13.2	0	1
39	3	3	166	0	0.5	1.665746924	0.676946534	2	2	51	54	0	1	35	166	40	1	0	2	22	13.2	1	1
39	3	3	167	0	0.7	1.124044537	0.31592985	2	2	54	54	1	1	34	167	199	1	0	4	22	13.2	0	1
39	3	3	168	1	0.5	1.21266622	0.276817154	2	2	54	54	0	0	33	168	117	1	1	3	22	13.2	0	1
39	3	3	169	0	0.5	1.265023883	0.152188994	2	2	54	54	1	1	32	169	174	1	1	3	22	13.2	0	1
39	3	3	170	0	0.6	1.477662424	0.307801403	2	2	51	54	0	1	31	170	63	1	0	2	22	13.2	1	1
39	3	3	171	1	0.8	1.04441373	0.204138695	2	2	54	54	0	0	30	171	160	1	1	1	22	13.2	0	1
39	3	3	172	0	0.7	1.564403056	0.339728263	2	2	51	54	1	1	29	172	79	1	0	2	22	13.2	1	1
39	3	3	173	0	0.7	1.12365197	0.191805228	2	2	51	54	1	0	28	173	4	2	0	2	22	13.2	1	1
39	3	3	174	1	0.6	1.188622452	0.627802853	2	2	51	54	1	1	27	174	94	2	0	4	22	13.2	1	1
39	3	3	175	1	0.7	1.154394393	0.083721651	2	2	54	54	0	1	26	175	129	2	1	3	22	13.2	0	1
39	3	3	176	0	0.6	1.316221805	0.366098888	2	2	54	54	1	1	25	176	167	1	0	2	22	13.2	0	1
39	3	3	177	1	0.7	1.127847049	0.139855847	2	2	51	54	0	0	24	177	9	1	1	1	22	13.2	1	1
39	3	3	178	1	0.8	1.068172052	0.109414905	2	2	54	54	0	1	23	178	173	2	1	3	22	13.2	0	1
39	3	3	179	1	1	1.06076684	0.364023799	2	2	51	54	0	1	22	179	6	2	1	1	22	13.2	1	1
39	3	3	180	0	0.5	1.418799823	0.171845248	2	2	51	54	0	0	21	180	41	2	0	2	22	13.2	1	1
39	3	3	181	0	0.8	1.22854145	0.20742452	2	2	54	54	0	0	20	181	158	2	0	2	22	13.2	0	1
39	3	3	182	0	0.6	1.428804188	0.09163457	2	2	54	54	1	0	19	182	194	2	1	3	22	13.2	0	1
39	3	3	183	1	0.6	1.2106835	0.091301658	2	2	51	54	0	1	18	183	18	2	1	1	22	13.2	1	1
39	3	3	184	0	0.9	1.636439744	0.000209112	2	2	54	54	1	1	17	184	138	1	0	2	22	13.2	0	1
39	3	3	185	1	0.8	1.215673655	0.118745748	2	2	51	54	1	1	16	185	10	2	1	3	22	13.2	1	1
39	3	3	186	1	0.8	1.206952509	0.040380521	2	2	54	54	0	1	15	186	184	2	1	1	22	13.2	0	1
39	3	3	187	1	0.7	1.283289474	0.763762216	2	2	51	54	0	0	14	187	13	1	1	1	22	13.2	1	1
39	3	3	188	0	0.9	1.044359207	0.227967898	2	2	51	54	0	0	13	188	67	2	0	2	22	13.2	1	1
39	3	3	189	1	1	1.052240374	0.276690788	2	2	51	54	1	0	12	189	60	1	1	1	22	13.2	1	1
39	3	3	190	0	0.7	1.164213059	0.290885101	2	2	51	54	0	0	11	190	85	2	0	2	22	13.2	1	1
39	3	3	191	1	0.6	1.060472735	0.476677382	2	2	54	54	1	1	10	191	191	2	1	1	22	13.2	0	1
39	3	3	192	1	0.8	1.120072683	0.902040098	2	2	54	54	0	0	9	192	181	1	1	1	22	13.2	0	1
39	3	3	193	1	0.5	1.59204792	0.851445779	2	2	51	54	0	0	8	193	82	1	0	4	22	13.2	1	1
39	3	3	194	1	0.6	1.19844657	0.595692218	2	2	51	54	0	1	7	194	25	2	1	3	22	13.2	1	1
39	3	3	195	0	0.5	1.228367938	0.379251166	2	2	51	54	0	0	6	195	16	2	0	2	22	13.2	1	1
39	3	3	196	1	0.5	1.193998439	0.516191305	2	2	51	54	0	0	5	196	1	1	1	3	22	13.2	1	1
39	3	3	197	1	0.8	1.052761873	0.525635684	2	2	51	54	1	1	4	197	98	2	1	3	22	13.2	1	1
39	3	3	198	1	0.7	1.140466603	0.709835568	2	2	51	54	1	1	3	198	24	2	1	1	22	13.2	1	1
39	3	3	199	0	0.7	1.172325469	0.307179518	2	2	51	54	1	0	2	199	91	2	0	4	22	13.2	1	1
39	3	3	200	1	0.6	1.216071995	0.244489068	2	2	54	54	1	1	1	200	155	2	1	3	22	13.2	0	1
40	3	3	1	1	0.6	1.301699707	1.074185306	2	2	54	51	0	1	200	1	197	2	1	1	19	10.8	0	1
40	3	3	2	0	0.5	1.370515137	1.469464061	2	2	51	51	1	0	199	2	69	2	1	3	19	10.8	1	1
40	3	3	3	0	0.6	2.235637049	1.230985818	2	2	51	51	0	0	198	3	89	2	0	2	19	10.8	1	1
40	3	3	4	1	0.7	1.414550815	0.750330426	2	2	51	51	0	1	197	4	33	2	1	1	19	10.8	1	1
40	3	3	5	0	0.5	1.700608413	1.642518848	2	2	51	51	0	1	196	5	66	1	0	2	19	10.8	1	1
40	3	3	6	1	0.7	1.39627534	1.714887254	2	2	54	51	1	1	195	6	148	2	1	3	19	10.8	0	1
40	3	3	7	1	0.6	1.588312477	3.596159527	2	2	51	51	1	1	194	7	97	2	1	3	19	10.8	1	1
40	3	3	8	0	0.7	1.628477021	2.691666541	2	2	51	51	1	0	193	8	75	2	0	2	19	10.8	1	1
40	3	3	9	1	0.8	1.324542929	2.013526841	2	2	54	51	0	1	192	9	172	2	1	1	19	10.8	0	1
40	3	3	10	0	0.7	1.220243275	0.899393479	2	2	51	51	1	0	191	10	17	2	0	2	19	10.8	1	1
40	3	3	11	1	0.5	1.482973358	2.835067219	2	2	54	51	0	1	190	11	164	2	1	1	19	10.8	0	1
40	3	3	12	1	0.7	1.244695568	0.723314268	2	2	54	51	1	1	189	12	141	2	1	1	19	10.8	0	1
40	3	3	13	0	0.5	1.25241699	2.924798321	2	2	51	51	0	0	188	13	39	2	1	3	19	10.8	1	1
40	3	3	14	1	0.5	1.420311974	2.003389728	2	2	54	51	1	1	187	14	150	2	1	1	19	10.8	0	1
40	3	3	15	1	0.5	1.132633119	2.294351511	2	2	51	51	0	0	186	15	54	1	1	3	19	10.8	1	1
40	3	3	16	1	0.6	1.196388812	0.959524675	2	2	51	51	0	1	185	16	14	2	0	4	19	10.8	1	1
40	3	3	17	0	0.6	1.236540848	2.552491718	2	2	51	51	0	0	184	17	42	2	0	2	19	10.8	1	1
40	3	3	18	1	0.7	1.176593427	4.723942245	2	2	54	51	1	0	183	18	190	1	1	1	19	10.8	0	1
40	3	3	19	0	0.5	1.340264802	1.004344202	2	2	51	51	1	0	182	19	62	2	0	2	19	10.8	1	1
40	3	3	20	1	0.5	2.044546367	0.451965379	2	2	54	51	1	1	181	20	127	2	0	4	19	10.8	0	1
40	3	3	21	1	0.5	1.390375628	0.660849167	2	2	51	51	1	1	180	21	57	2	1	1	19	10.8	1	1
40	3	3	22	1	0.6	1.964621711	1.243605332	2	2	51	51	0	1	179	22	90	2	1	1	19	10.8	1	1
40	3	3	23	1	0.5	1.268496149	0.99562116	2	2	51	51	0	0	178	23	77	1	1	1	19	10.8	1	1
40	3	3	24	0	0.8	2.108407578	2.837785673	2	2	54	51	1	1	177	24	106	1	0	2	19	10.8	0	1
40	3	3	25	0	0.7	2.908457226	0.851956527	2	2	51	51	1	0	176	25	80	2	0	2	19	10.8	1	1
40	3	3	26	1	0.9	1.5801321	0.989223044	2	2	51	51	1	0	175	26	51	1	1	1	19	10.8	1	1
40	3	3	27	0	0.7	2.004653155	2.229664116	2	2	54	51	0	1	174	27	102	1	0	4	19	10.8	0	1
40	3	3	28	1	0.5	1.779863718	1.443124631	2	2	54	51	0	0	173	28	161	1	1	3	19	10.8	0	1
40	3	3	29	1	0.7	0.940259863	2.294183773	2	2	51	51	1	1	172	29	2	2	1	1	19	10.8	1	1
40	3	3	30	0	0.8	1.003005918	1.2029767	2	2	54	51	0	0	171	30	122	2	0	2	19	10.8	0	1
40	3	3	31	1	0.5	1.036350915	1.795660224	2	2	51	51	1	1	170	31	37	2	1	1	19	10.8	1	1
40	3	3	32	0	0.6	1.075790624	0.331264238	2	2	51	51	1	0	169	32	99	2	0	2	19	10.8	1	1
40	3	3	33	1	0.5	1.668241944	0.954809396	2	2	51	51	1	1	168	33	34	2	1	1	19	10.8	1	1
40	3	3	34	0	0.5	1.268449324	0.339525759	2	2	54	51	1	1	167	34	198	1	0	2	19	10.8	0	1
40	3	3	35	0	0.8	1.033747601	1.274147845	2	2	51	51	0	0	166	35	74	2	0	2	19	10.8	1	1
40	3	3	36	1	0.8	1.596586506	0.922780007	2	2	54	51	1	0	165	36	196	1	1	3	19	10.8	0	1
40	3	3	37	1	0.5	1.259972918	1.010884719	2	2	51	51	1	1	164	37	44	2	0	4	19	10.8	1	1
40	3	3	38	1	0.9	1.02019382	0.778444099	2	2	51	51	0	1	163	38	52	2	1	1	19	10.8	1	1
40	3	3	39	1	0.5	1.372614273	0.451030469	2	2	51	51	0	0	162	39	3	1	0	4	19	10.8	1	1
40	3	3	40	0	0.6	1.900163312	0.451398981	2	2	51	51	1	1	161	40	7	1	0	4	19	10.8	1	1
40	3	3	41	0	0.5	1.868496662	0.884992667	2	2	51	51	0	0	160	41	5	2	0	2	19	10.8	1	1
40	3	3	42	1	0.6	1.132463135	0.323778869	2	2	54	51	0	1	159	42	103	2	1	1	19	10.8	0	1
40	3	3	43	1	0.8	0.73885952	0.989089943	2	2	54	51	1	1	158	43	109	2	1	1	19	10.8	0	1
40	3	3	44	1	0.5	0.876639195	0.899617665	2	2	54	51	1	0	157	44	170	1	1	3	19	10.8	0	1
40	3	3	45	1	0.6	2.24431102	0.354970206	2	2	54	51	1	0	156	45	183	1	1	1	19	10.8	0	1
40	3	3	46	0	0.7	1.844418013	0.522082305	2	2	51	51	0	0	155	46	46	2	0	2	19	10.8	1	1
40	3	3	47	0	0.8	1.268615458	0.255226753	2	2	51	51	0	0	154	47	96	2	0	4	19	10.8	1	1
40	3	3	48	0	0.9	1.027556673	0.323475785	2	2	54	51	1	1	153	48	185	1	1	3	19	10.8	0	1
40	3	3	49	1	0.9	1.332406111	0.284333387	2	2	54	51	1	0	152	49	186	1	1	1	19	10.8	0	1
40	3	3	50	0	0.8	1.300055357	1.525951515	2	2	51	51	1	1	151	50	84	1	0	2	19	10.8	1	1
40	3	3	51	1	0.8	1.220394978	0.959501262	2	2	51	51	0	0	150	51	64	1	1	1	19	10.8	1	1
40	3	3	52	1	0.9	0.916373648	0.692720439	2	2	51	51	1	1	149	52	83	2	1	1	19	10.8	1	1
40	3	3	53	0	0.5	2.203890859	0.291357877	2	2	54	51	1	0	148	53	140	2	0	2	19	10.8	0	1
40	3	3	54	0	0.5	1.13205325	1.180019622	2	2	54	51	0	1	147	54	119	1	0	2	19	10.8	0	1
40	3	3	55	1	0.7	1.516180444	0.771189009	2	2	51	51	0	1	146	55	32	2	1	1	19	10.8	1	1
40	3	3	56	1	0.5	1.676348555	0.283296167	2	2	51	51	1	1	145	56	56	2	1	3	19	10.8	1	1
40	3	3	57	1	0.7	1.456117563	0.347529097	2	2	51	51	1	0	144	57	30	1	1	1	19	10.8	1	1
40	3	3	58	1	1	1.324553833	1.570094315	2	2	54	51	0	0	143	58	113	1	1	1	19	10.8	0	1
40	3	3	59	1	0.5	1.124666343	3.420359987	2	2	54	51	1	1	142	59	153	2	0	4	19	10.8	0	1
40	3	3	60	1	0.6	1.044549253	1.523256474	2	2	51	51	0	1	141	60	73	2	1	1	19	10.8	1	1
40	3	3	61	1	0.8	0.988420369	0.367370666	2	2	54	51	0	1	140	61	104	2	1	1	19	10.8	0	1
40	3	3	62	0	0.5	2.122684912	0.243907133	2	2	51	51	0	0	139	62	23	2	0	2	19	10.8	1	1
